date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-kelp_rseth_protocol,forecasted_TVL_opchain-kelp_rseth_protocol
2024-12-05 00:00:00,0.13896606707124112,0.07787370018553114,0.009882039678721108,0.0,0.0,0.0,298386023.55298495,1151034140.9101794
2024-12-06 00:00:00,0.18902369355826842,0.17004585527575322,0.01187992978854422,1.3639451776559501e-09,0.0,0.0,259867894.37323254,1116144336.1258082
2024-12-07 00:00:00,0.25438392630828366,0.1629829117050576,0.008695868961898931,8.977625853360461e-10,0.0,0.0,280871945.4792398,1101295268.5056503
2024-12-08 00:00:00,0.2324962080664133,0.12052625666983084,0.014455291429589583,8.680502905754353e-10,0.0,0.0,281316407.89537376,1245555641.3451686
2024-12-09 00:00:00,0.13930026644880314,0.24454217363705433,0.0,3.178930412238096e-10,0.0,0.0,300798241.50488913,1216178959.3908324
2024-12-10 00:00:00,0.13323038536717588,0.15801840063592304,0.0,1.1145430478814067e-09,0.0,0.0,277839670.7193329,1043332414.6123523
2024-12-11 00:00:00,0.1584236065596201,0.16491851726748824,0.0,6.211758454971617e-10,0.0,0.0,273332741.0787487,1067789860.6581692
2024-12-12 00:00:00,0.11865910553557185,0.14727891270688342,0.0005106484949175453,0.0,0.0,0.0,277553337.2669636,1014053055.4202353
2024-12-13 00:00:00,0.15826442455896722,0.09470536716310309,0.000854020201029462,0.0,0.0,0.0,280393769.8558935,1096308746.504657
2024-12-14 00:00:00,0.11665432952281474,0.14665455824811388,0.0012954254735057704,0.0,0.0,0.0,268434373.2555516,1118325635.8488839
2024-12-15 00:00:00,0.19264064099038514,0.10615702221166033,0.010168729207693666,0.0,0.0,0.0,282044106.9572642,1027658521.8875283
2024-12-16 00:00:00,0.18412855182580357,0.125692172804068,0.015678617743801835,0.0,0.0,0.0,278385859.0992681,1024746790.5674767
2024-12-17 00:00:00,0.2786462467781842,0.15203735519805553,0.011785015479170454,0.0,0.0,0.0,268137186.1966291,1032817574.566899
2024-12-18 00:00:00,0.15876603776761927,0.09761291977300954,0.0,0.0,0.0,0.0,285580883.77381396,1029049887.0018114
2024-12-19 00:00:00,0.0807662134933714,0.07914119993360247,0.0,0.0,0.0,0.0,286173437.4992507,871962667.5854014
2024-12-20 00:00:00,0.12750537676999144,0.14185231688460603,0.0,0.0,0.0,0.0,256026224.99214375,858728550.1942068
2024-12-21 00:00:00,0.24180301643129443,0.10566572305546307,0.0,0.0,0.0,0.0,277325946.90540093,926542784.5886189
2024-12-22 00:00:00,0.17253463310792572,0.19756749841053364,0.0,0.0,0.0,0.0,258899937.01257148,844804013.0103768
2024-12-23 00:00:00,0.16352181204095811,0.16572717399014203,0.0,0.0,0.0,0.0,274633026.70298016,823772830.9729456
2024-12-24 00:00:00,0.21329945676396278,0.08710910221011572,0.0,0.0,0.0,0.0,260432410.19259757,870763613.1875415
2024-12-25 00:00:00,0.14209308744755098,0.1005405540870039,0.0,0.0,0.0,0.0,263755106.06136644,887905079.988747
2024-12-25 23:01:09,0.1218717998474702,0.05950658741509088,0.0,0.0,0.0,0.0,,
2024-12-26 00:00:00,0.1592084199882281,0.12992081610883024,0.0006715080297996337,0.0,0.0,0.0,260478972.50943932,866064672.0802962
2024-12-27 00:00:00,0.1312293887360146,0.14974434573584844,0.0007720037675225927,0.0,0.0,0.0,268505432.8843944,774684955.359337
2024-12-28 00:00:00,0.17118432956808838,0.09730058901413079,0.0010610224121952866,0.0,0.0,0.0,266802130.5920212,836665579.2821523
2024-12-29 00:00:00,0.120600347599282,0.18013513633243985,0.014108052150370037,0.0,0.0,0.0,247530914.77932054,819198741.6356559
2024-12-30 00:00:00,0.1249873400638579,0.17000598348672588,0.015404823620390392,0.0,0.0,0.0,251284441.01034302,845472915.0294158
2024-12-31 00:00:00,0.21067450239757265,0.17924311100846876,0.008156312525506382,0.0,0.0,0.0,271110688.7718708,885119196.2572559
2025-01-01 00:00:00,0.11784275261630216,0.17211477868148767,0.007429188606654119,9.170257674244573e-10,0.0,0.0,276668797.0378671,767018369.604542
2025-01-02 00:00:00,0.14721758061975254,0.15322212958130915,0.006864902280895049,6.06117699773933e-10,0.0,0.0,288527636.96149755,771884965.2868798
2025-01-03 00:00:00,0.17687010747751253,0.11126895350461412,0.014173954869138652,9.215678205212257e-10,0.0,0.0,265731960.2673199,875662291.869612
2025-01-04 00:00:00,0.12723255815250614,0.1062820890738008,0.005515490086296634,1.1466437687955747e-09,0.0,0.0,260094115.51484284,902330358.651708
2025-01-05 00:00:00,0.09321883040901545,0.11911645593018519,0.0040679364005935656,1.3536492043897304e-09,0.0,0.0,245901895.1744531,834967042.5550989
2025-01-06 00:00:00,0.0697031348668718,0.1167985127064297,0.003937891944643514,1.0355525116150687e-09,0.0,0.0,273789810.30929375,888532807.2737992
2025-01-07 00:00:00,0.19295267222533244,0.110493805166164,0.01097448459222683,8.695099632090521e-10,0.0,0.0,240317120.5673093,922990837.6679652
2025-01-08 00:00:00,0.2506835804127815,0.10730715261816023,0.007529152483863706,1.1797802611746698e-09,0.0,0.0,255725073.41334715,840950620.0031401
2025-01-09 00:00:00,0.17656662286326638,0.10021412024160664,0.01181901231687825,8.700366359740731e-10,0.0,0.0,242581980.22665083,787452189.7885504
2025-01-10 00:00:00,0.1289290866569652,0.18997643251181845,0.005424009398557247,0.0,0.0,0.0,252864304.0078339,781719335.0519736
2025-01-11 00:00:00,0.1977462452231889,0.09590427090569903,0.00320011353965731,0.0,0.0,0.0,229697035.91821793,774376325.4695271
2025-01-12 00:00:00,0.15018646048431572,0.12575320583007757,0.001796541876112846,0.0,0.0,0.0,244155860.8672161,715967119.9325638
2025-01-13 00:00:00,0.2037200750275427,0.07243334321911958,0.0,1.0137915951353326e-09,0.0,0.0,235865103.55980456,788576130.467047
2025-01-14 00:00:00,0.24825693882550137,0.18357804507244124,0.0,6.908301763067748e-10,0.0,0.0,244511700.3436945,751732586.1663888
