date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-contango_v1_protocol,forecasted_TVL_opchain-contango_v1_protocol
2025-01-01 00:00:00,0.5854918796279723,0.0947656859465492,0.02631045057251543,-4.8601460949972415e-06,0.0,0.0,225352.36339384032,417316.71031829936
2025-01-02 00:00:00,0.11318149324616318,0.0731024820674052,0.01942969123926784,-1.2571069911740922e-05,0.0,0.0,240627.75213850834,410002.95996703923
2025-01-03 00:00:00,0.06677602971978865,0.04881813861601512,0.03129587795971815,-1.348400353876171e-05,0.0,0.0,220391.0655429052,410165.92449003225
2025-01-04 00:00:00,0.07556895429480877,0.09786812950089409,0.01421528254125667,9.36464024773593e-10,0.0,0.0,217689.01495533972,468322.2959746976
2025-01-05 00:00:00,0.09382757903945813,0.09879794725478436,0.03372539243737298,1.426041456162271e-09,0.0,0.0,225249.6521576397,433456.9851656412
2025-01-06 00:00:00,0.09312552457887845,0.10876860210520042,0.023532365453854055,1.3332932624544356e-09,0.0,0.0,234912.42073647457,432457.14761582337
2025-01-07 00:00:00,0.12196138237784702,0.1338226743012034,0.020740907927528605,0.0,0.0,0.0,221600.44918645054,486162.0967270828
2025-01-08 00:00:00,0.12678804107319652,0.11540493535650789,0.02322468210175859,0.0,0.0,0.0,205443.92000839708,387661.3501931283
2025-01-09 00:00:00,0.0898854124191483,0.11554813221849744,0.03410920964997865,0.0,0.0,0.0,221014.8703909803,393409.2218731912
2025-01-10 00:00:00,0.08892241989659969,0.09684085834064465,0.03008565033723865,8.959689015815385e-10,0.0,0.0,236384.96095464347,384766.3772564065
2025-01-11 00:00:00,0.09405625026431085,0.08733380655885904,0.04500201847552032,7.449673029035508e-10,0.0,0.0,214152.78517837165,401531.6972255963
2025-01-12 00:00:00,0.11446727886713956,0.14343584285512395,0.025658894659568044,1.016690727555998e-09,0.0,0.0,215610.40297613395,444150.9243966205
2025-01-13 00:00:00,0.11187866325866183,0.12618477132052755,0.016830091072578494,1.1019446712767602e-09,0.0,0.0,224563.94938337093,384318.6358907665
